4 hour simulated in  0:00:01.092260
Machine Cnt avail util br
DE_BE_11 9 100.0 84.85 0.0
DE_BE_12 7 100.0 71.06 0.0
DE_BE_13 13 100.0 85.59 0.0
DE_BE_48 11 100.0 61.56 0.0
DE_BE_50 10 100.0 62.0 0.0
DE_BE_65 11 100.0 75.17 0.0
DE_BE_66 17 100.0 74.53 0.0
DE_BE_67 11 100.0 80.92 0.0
DE_BE_69 3 100.0 36.93 0.0
DE_FE_1 5 100.0 56.81 0.0
DE_FE_51 20 100.0 37.83 0.0
DE_FE_53 5 100.0 13.65 0.0
DE_FE_54 3 100.0 81.78 0.0
DE_FE_56 2 100.0 89.75 0.0
DE_FE_58 2 100.0 72.78 0.0
DE_FE_59 8 100.0 70.91 0.0
DE_FE_62 17 100.0 68.37 0.0
DE_FE_70 11 100.0 84.53 0.0
DE_FE_71 18 100.0 61.88 0.0
DE_FE_72 11 100.0 27.17 0.0
DE_FE_86 118 100.0 65.29 0.0
DefMEt_FE_118 2 100.0 31.14 0.0
DefMet_BE_33 2 100.0 91.13 0.0
DefMet_BE_42 1 100.0 95.6 0.0
DefMet_FE_10 2 100.0 50.06 0.0
DefMet_FE_106 1 100.0 13.03 0.0
DefMet_FE_34 2 100.0 59.22 0.0
DefMet_FE_43 5 100.0 83.35 0.0
Delay_32 400 100.0 29.72 0.0
Dielectric_BE_20 5 100.0 73.64 0.0
Dielectric_BE_21 6 100.0 92.67 0.0
Dielectric_BE_27 12 100.0 88.79 0.0
Dielectric_BE_28 3 100.0 88.45 0.0
Dielectric_BE_60 6 100.0 90.05 0.0
Dielectric_FE_112 9 100.0 53.73 0.0
Dielectric_FE_130 4 100.0 43.9 0.0
Dielectric_FE_29 3 100.0 57.95 0.0
Dielectric_FE_30 2 100.0 97.6 0.0
Dielectric_FE_31 4 100.0 34.63 0.0
Diffusion_BE_123 9 100.0 0.0 0.0
Diffusion_FE_100 3 100.0 0.0 0.0
Diffusion_FE_101 10 100.0 0.0 0.0
Diffusion_FE_120 8 100.0 0.0 0.0
Diffusion_FE_122 6 100.0 0.0 0.0
Diffusion_FE_125 5 100.0 0.0 0.0
Diffusion_FE_126 4 100.0 0.0 0.0
Diffusion_FE_127 8 100.0 0.0 0.0
Diffusion_FE_44 7 100.0 0.0 0.0
Diffusion_FE_94 13 100.0 0.0 0.0
EPI_36 2 100.0 0.9 0.0
EPI_38 1 100.0 31.64 0.0
Implant_119 2 100.0 2.86 0.0
Implant_128 11 100.0 3.79 0.0
Implant_132 7 100.0 2.72 0.0
Implant_74 2 100.0 1.68 0.0
Implant_88 2 100.0 0.53 0.0
Implant_90 2 100.0 2.78 0.0
Implant_91 7 100.0 4.51 0.0
LithoMet_BE_18 11 100.0 94.68 0.0
LithoMet_FE_19 14 100.0 94.09 0.0
LithoTrack_BE_117 5 100.0 6.42 0.0
LithoTrack_FE_115 41 100.0 4.7 0.0
LithoTrack_FE_95 40 100.0 7.52 0.0
LithoTrack_FE_96 2 100.0 1.89 0.0
Litho_BE_110 23 100.0 6.99 0.0
Litho_BE_93 4 100.0 6.9 0.0
Litho_BE_99 3 100.0 11.03 0.0
Litho_FE_111 20 100.0 10.21 0.0
Litho_FE_35 2 100.0 5.01 0.0
Litho_FE_92 26 100.0 7.42 0.0
Litho_FE_98 4 100.0 3.53 0.0
Litho_REG_BE_63 8 100.0 95.91 0.0
Litho_REG_FE_64 12 100.0 94.42 0.0
Planar_BE_75 14 100.0 83.53 0.0
Planar_FE_76 2 100.0 92.01 0.0
Planar_FE_77 2 100.0 89.49 0.0
Planar_FE_78 2 100.0 52.83 0.0
Planar_FE_79 4 100.0 32.2 0.0
Planar_FE_80 2 100.0 32.12 0.0
TF_BE_2 4 100.0 72.45 0.0
TF_BE_23 14 100.0 62.39 0.0
TF_BE_24 4 100.0 72.27 0.0
TF_BE_26 13 100.0 78.7 0.0
TF_BE_40 17 100.0 79.43 0.0
TF_FE_103 7 100.0 74.08 0.0
TF_FE_104 5 100.0 74.03 0.0
TF_FE_113 3 100.0 21.85 0.0
TF_FE_131 6 100.0 71.69 0.0
TF_FE_3 3 100.0 44.36 0.0
TF_FE_5 3 100.0 45.0 0.0
TF_Met_FE_45 2 100.0 8.88 0.0
TF_Met_FE_61 2 100.0 98.78 0.0
WE_BE_14 5 100.0 3.54 0.0
WE_BE_16 8 100.0 3.84 0.0
WE_BE_17 2 100.0 3.24 0.0
WE_BE_7 1 100.0 1.71 0.0
WE_BE_81 3 100.0 3.85 0.0
WE_BE_82 9 100.0 4.2 0.0
WE_BE_9 5 100.0 5.15 0.0
WE_FE_108 29 100.0 3.77 0.0
WE_FE_41 5 100.0 3.39 0.0
WE_FE_47 5 100.0 3.11 0.0
WE_FE_8 2 100.0 2.73 0.0
WE_FE_83 6 100.0 3.75 0.0
WE_FE_84 17 100.0 3.64 0.0
WE_FE_85 2 100.0 2.54 0.0


