2 hour simulated in  0:00:00.943212
Machine Cnt avail util br
DE_BE_11 9 100.0 77.62 0.0
DE_BE_12 7 100.0 0.0 0.0
DE_BE_13 13 100.0 84.06 0.0
DE_BE_48 11 100.0 53.08 0.0
DE_BE_50 10 100.0 31.6 0.0
DE_BE_65 11 100.0 58.81 0.0
DE_BE_66 17 100.0 71.84 0.0
DE_BE_67 11 100.0 41.51 0.0
DE_BE_69 3 100.0 36.93 0.0
DE_FE_1 5 100.0 0.0 0.0
DE_FE_51 20 100.0 3.09 0.0
DE_FE_53 5 100.0 0.0 0.0
DE_FE_54 3 100.0 81.26 0.0
DE_FE_56 2 100.0 60.68 0.0
DE_FE_58 2 100.0 73.09 0.0
DE_FE_59 8 100.0 25.26 0.0
DE_FE_62 17 100.0 9.36 0.0
DE_FE_70 11 100.0 36.71 0.0
DE_FE_71 18 100.0 26.94 0.0
DE_FE_72 11 100.0 9.57 0.0
DE_FE_86 118 100.0 21.3 0.0
DefMEt_FE_118 2 100.0 62.29 0.0
DefMet_BE_33 2 100.0 78.05 0.0
DefMet_BE_42 1 100.0 88.1 0.0
DefMet_FE_10 2 100.0 23.5 0.0
DefMet_FE_106 1 100.0 26.07 0.0
DefMet_FE_34 2 100.0 51.58 0.0
DefMet_FE_43 5 100.0 65.34 0.0
Delay_32 400 100.0 11.36 0.0
Dielectric_BE_20 5 100.0 66.65 0.0
Dielectric_BE_21 6 100.0 91.55 0.0
Dielectric_BE_27 12 100.0 87.91 0.0
Dielectric_BE_28 3 100.0 70.79 0.0
Dielectric_BE_60 6 100.0 81.52 0.0
Dielectric_FE_112 9 100.0 66.81 0.0
Dielectric_FE_130 4 100.0 87.83 0.0
Dielectric_FE_29 3 100.0 13.0 0.0
Dielectric_FE_30 2 100.0 84.17 0.0
Dielectric_FE_31 4 100.0 42.17 0.0
Diffusion_BE_123 9 100.0 0.0 0.0
Diffusion_FE_100 3 100.0 0.0 0.0
Diffusion_FE_101 10 100.0 0.0 0.0
Diffusion_FE_120 8 100.0 0.0 0.0
Diffusion_FE_122 6 100.0 0.0 0.0
Diffusion_FE_125 5 100.0 0.0 0.0
Diffusion_FE_126 4 100.0 0.0 0.0
Diffusion_FE_127 8 100.0 0.0 0.0
Diffusion_FE_44 7 100.0 0.0 0.0
Diffusion_FE_94 13 100.0 0.0 0.0
EPI_36 2 100.0 1.79 0.0
EPI_38 1 100.0 60.68 0.0
Implant_119 2 100.0 1.37 0.0
Implant_128 11 100.0 4.75 0.0
Implant_132 7 100.0 3.04 0.0
Implant_74 2 100.0 3.37 0.0
Implant_88 2 100.0 0.0 0.0
Implant_90 2 100.0 3.34 0.0
Implant_91 7 100.0 5.53 0.0
LithoMet_BE_18 11 100.0 89.36 0.0
LithoMet_FE_19 14 100.0 87.26 0.0
LithoTrack_BE_117 5 100.0 11.46 0.0
LithoTrack_FE_115 41 100.0 7.22 0.0
LithoTrack_FE_95 40 100.0 13.09 0.0
LithoTrack_FE_96 2 100.0 3.03 0.0
Litho_BE_110 23 100.0 11.21 0.0
Litho_BE_93 4 100.0 13.02 0.0
Litho_BE_99 3 100.0 21.43 0.0
Litho_FE_111 20 100.0 16.66 0.0
Litho_FE_35 2 100.0 5.0 0.0
Litho_FE_92 26 100.0 12.76 0.0
Litho_FE_98 4 100.0 1.6 0.0
Litho_REG_BE_63 8 100.0 90.45 0.0
Litho_REG_FE_64 12 100.0 86.95 0.0
Planar_BE_75 14 100.0 71.57 0.0
Planar_FE_76 2 100.0 91.64 0.0
Planar_FE_77 2 100.0 71.75 0.0
Planar_FE_78 2 100.0 42.54 0.0
Planar_FE_79 4 100.0 32.25 0.0
Planar_FE_80 2 100.0 48.38 0.0
TF_BE_2 4 100.0 52.45 0.0
TF_BE_23 14 100.0 64.49 0.0
TF_BE_24 4 100.0 71.53 0.0
TF_BE_26 13 100.0 57.83 0.0
TF_BE_40 17 100.0 59.69 0.0
TF_FE_103 7 100.0 73.07 0.0
TF_FE_104 5 100.0 55.82 0.0
TF_FE_113 3 100.0 22.27 0.0
TF_FE_131 6 100.0 71.31 0.0
TF_FE_3 3 100.0 66.21 0.0
TF_FE_5 3 100.0 54.37 0.0
TF_Met_FE_45 2 100.0 17.76 0.0
TF_Met_FE_61 2 100.0 98.13 0.0
WE_BE_14 5 100.0 4.07 0.0
WE_BE_16 8 100.0 4.09 0.0
WE_BE_17 2 100.0 2.78 0.0
WE_BE_7 1 100.0 3.43 0.0
WE_BE_81 3 100.0 4.66 0.0
WE_BE_82 9 100.0 5.19 0.0
WE_BE_9 5 100.0 7.19 0.0
WE_FE_108 29 100.0 2.63 0.0
WE_FE_41 5 100.0 3.14 0.0
WE_FE_47 5 100.0 3.17 0.0
WE_FE_8 2 100.0 2.62 0.0
WE_FE_83 6 100.0 5.46 0.0
WE_FE_84 17 100.0 3.04 0.0
WE_FE_85 2 100.0 4.76 0.0


