1 hour simulated in  0:00:00.861196
Machine Cnt avail util br
DE_BE_11 9 100.0 0.0 0.0
DE_BE_12 7 100.0 0.0 0.0
DE_BE_13 13 100.0 0.0 0.0
DE_BE_48 11 100.0 0.0 0.0
DE_BE_50 10 100.0 0.0 0.0
DE_BE_65 11 100.0 0.0 0.0
DE_BE_66 17 100.0 0.0 0.0
DE_BE_67 11 100.0 0.0 0.0
DE_BE_69 3 100.0 0.0 0.0
DE_FE_1 5 100.0 0.0 0.0
DE_FE_51 20 100.0 0.0 0.0
DE_FE_53 5 100.0 0.0 0.0
DE_FE_54 3 100.0 0.0 0.0
DE_FE_56 2 100.0 0.0 0.0
DE_FE_58 2 100.0 0.0 0.0
DE_FE_59 8 100.0 0.0 0.0
DE_FE_62 17 100.0 0.0 0.0
DE_FE_70 11 100.0 0.0 0.0
DE_FE_71 18 100.0 0.0 0.0
DE_FE_72 11 100.0 0.0 0.0
DE_FE_86 118 100.0 0.0 0.0
DefMEt_FE_118 2 100.0 50.35 0.0
DefMet_BE_33 2 100.0 50.18 0.0
DefMet_BE_42 1 100.0 90.97 0.0
DefMet_FE_10 2 100.0 78.8 0.0
DefMet_FE_106 1 100.0 25.71 0.0
DefMet_FE_34 2 100.0 50.15 0.0
DefMet_FE_43 5 100.0 89.87 0.0
Delay_32 400 100.0 0.0 0.0
Dielectric_BE_20 5 100.0 74.86 0.0
Dielectric_BE_21 6 100.0 63.87 0.0
Dielectric_BE_27 12 100.0 86.76 0.0
Dielectric_BE_28 3 100.0 75.54 0.0
Dielectric_BE_60 6 100.0 74.28 0.0
Dielectric_FE_112 9 100.0 64.67 0.0
Dielectric_FE_130 4 100.0 88.73 0.0
Dielectric_FE_29 3 100.0 26.07 0.0
Dielectric_FE_30 2 100.0 56.08 0.0
Dielectric_FE_31 4 100.0 84.13 0.0
Diffusion_BE_123 9 100.0 0.0 0.0
Diffusion_FE_100 3 100.0 0.0 0.0
Diffusion_FE_101 10 100.0 0.0 0.0
Diffusion_FE_120 8 100.0 0.0 0.0
Diffusion_FE_122 6 100.0 0.0 0.0
Diffusion_FE_125 5 100.0 0.0 0.0
Diffusion_FE_126 4 100.0 0.0 0.0
Diffusion_FE_127 8 100.0 0.0 0.0
Diffusion_FE_44 7 100.0 0.0 0.0
Diffusion_FE_94 13 100.0 0.0 0.0
EPI_36 2 100.0 1.44 0.0
EPI_38 1 100.0 99.06 0.0
Implant_119 2 100.0 2.78 0.0
Implant_128 11 100.0 6.81 0.0
Implant_132 7 100.0 4.48 0.0
Implant_74 2 100.0 6.83 0.0
Implant_88 2 100.0 0.0 0.0
Implant_90 2 100.0 3.8 0.0
Implant_91 7 100.0 7.08 0.0
LithoMet_BE_18 11 100.0 83.33 0.0
LithoMet_FE_19 14 100.0 80.97 0.0
LithoTrack_BE_117 5 100.0 19.67 0.0
LithoTrack_FE_115 41 100.0 11.76 0.0
LithoTrack_FE_95 40 100.0 20.62 0.0
LithoTrack_FE_96 2 100.0 6.02 0.0
Litho_BE_110 23 100.0 19.04 0.0
Litho_BE_93 4 100.0 25.25 0.0
Litho_BE_99 3 100.0 37.74 0.0
Litho_FE_111 20 100.0 31.98 0.0
Litho_FE_35 2 100.0 9.96 0.0
Litho_FE_92 26 100.0 21.05 0.0
Litho_FE_98 4 100.0 3.17 0.0
Litho_REG_BE_63 8 100.0 80.89 0.0
Litho_REG_FE_64 12 100.0 83.96 0.0
Planar_BE_75 14 100.0 24.85 0.0
Planar_FE_76 2 100.0 92.2 0.0
Planar_FE_77 2 100.0 72.65 0.0
Planar_FE_78 2 100.0 83.41 0.0
Planar_FE_79 4 100.0 0.0 0.0
Planar_FE_80 2 100.0 64.03 0.0
TF_BE_2 4 100.0 0.0 0.0
TF_BE_23 14 100.0 7.01 0.0
TF_BE_24 4 100.0 0.0 0.0
TF_BE_26 13 100.0 15.22 0.0
TF_BE_40 17 100.0 0.0 0.0
TF_FE_103 7 100.0 0.0 0.0
TF_FE_104 5 100.0 0.0 0.0
TF_FE_113 3 100.0 0.0 0.0
TF_FE_131 6 100.0 0.0 0.0
TF_FE_3 3 100.0 0.0 0.0
TF_FE_5 3 100.0 0.0 0.0
TF_Met_FE_45 2 100.0 13.98 0.0
TF_Met_FE_61 2 100.0 96.47 0.0
WE_BE_14 5 100.0 2.98 0.0
WE_BE_16 8 100.0 2.33 0.0
WE_BE_17 2 100.0 2.69 0.0
WE_BE_7 1 100.0 1.11 0.0
WE_BE_81 3 100.0 2.82 0.0
WE_BE_82 9 100.0 6.21 0.0
WE_BE_9 5 100.0 7.11 0.0
WE_FE_108 29 100.0 2.82 0.0
WE_FE_41 5 100.0 3.66 0.0
WE_FE_47 5 100.0 3.5 0.0
WE_FE_8 2 100.0 2.6 0.0
WE_FE_83 6 100.0 6.57 0.0
WE_FE_84 17 100.0 3.48 0.0
WE_FE_85 2 100.0 8.53 0.0


