3 hour simulated in  0:00:01.013411
Machine Cnt avail util br
DE_BE_11 9 100.0 63.25 0.0
DE_BE_12 7 100.0 94.74 0.0
DE_BE_13 13 100.0 63.45 0.0
DE_BE_48 11 100.0 76.5 0.0
DE_BE_50 10 100.0 86.1 0.0
DE_BE_65 11 100.0 68.24 0.0
DE_BE_66 17 100.0 70.76 0.0
DE_BE_67 11 100.0 59.32 0.0
DE_BE_69 3 100.0 37.36 0.0
DE_FE_1 5 100.0 74.83 0.0
DE_FE_51 20 100.0 46.98 0.0
DE_FE_53 5 100.0 18.18 0.0
DE_FE_54 3 100.0 54.24 0.0
DE_FE_56 2 100.0 80.93 0.0
DE_FE_58 2 100.0 97.7 0.0
DE_FE_59 8 100.0 85.57 0.0
DE_FE_62 17 100.0 87.99 0.0
DE_FE_70 11 100.0 80.29 0.0
DE_FE_71 18 100.0 83.22 0.0
DE_FE_72 11 100.0 26.31 0.0
DE_FE_86 118 100.0 76.66 0.0
DefMEt_FE_118 2 100.0 41.64 0.0
DefMet_BE_33 2 100.0 85.57 0.0
DefMet_BE_42 1 100.0 94.95 0.0
DefMet_FE_10 2 100.0 29.21 0.0
DefMet_FE_106 1 100.0 17.1 0.0
DefMet_FE_34 2 100.0 49.4 0.0
DefMet_FE_43 5 100.0 82.59 0.0
Delay_32 400 100.0 20.24 0.0
Dielectric_BE_20 5 100.0 75.48 0.0
Dielectric_BE_21 6 100.0 85.39 0.0
Dielectric_BE_27 12 100.0 89.75 0.0
Dielectric_BE_28 3 100.0 91.21 0.0
Dielectric_BE_60 6 100.0 89.6 0.0
Dielectric_FE_112 9 100.0 66.04 0.0
Dielectric_FE_130 4 100.0 57.36 0.0
Dielectric_FE_29 3 100.0 77.3 0.0
Dielectric_FE_30 2 100.0 92.46 0.0
Dielectric_FE_31 4 100.0 39.12 0.0
Diffusion_BE_123 9 100.0 0.0 0.0
Diffusion_FE_100 3 100.0 0.0 0.0
Diffusion_FE_101 10 100.0 0.0 0.0
Diffusion_FE_120 8 100.0 0.0 0.0
Diffusion_FE_122 6 100.0 0.0 0.0
Diffusion_FE_125 5 100.0 0.0 0.0
Diffusion_FE_126 4 100.0 0.0 0.0
Diffusion_FE_127 8 100.0 0.0 0.0
Diffusion_FE_44 7 100.0 0.0 0.0
Diffusion_FE_94 13 100.0 0.0 0.0
EPI_36 2 100.0 1.21 0.0
EPI_38 1 100.0 40.68 0.0
Implant_119 2 100.0 7.92 0.0
Implant_128 11 100.0 3.92 0.0
Implant_132 7 100.0 3.94 0.0
Implant_74 2 100.0 2.27 0.0
Implant_88 2 100.0 0.0 0.0
Implant_90 2 100.0 5.97 0.0
Implant_91 7 100.0 5.06 0.0
LithoMet_BE_18 11 100.0 94.71 0.0
LithoMet_FE_19 14 100.0 96.02 0.0
LithoTrack_BE_117 5 100.0 9.21 0.0
LithoTrack_FE_115 41 100.0 5.86 0.0
LithoTrack_FE_95 40 100.0 9.69 0.0
LithoTrack_FE_96 2 100.0 1.99 0.0
Litho_BE_110 23 100.0 8.53 0.0
Litho_BE_93 4 100.0 9.29 0.0
Litho_BE_99 3 100.0 16.45 0.0
Litho_FE_111 20 100.0 12.55 0.0
Litho_FE_35 2 100.0 5.03 0.0
Litho_FE_92 26 100.0 9.24 0.0
Litho_FE_98 4 100.0 3.78 0.0
Litho_REG_BE_63 8 100.0 95.15 0.0
Litho_REG_FE_64 12 100.0 94.52 0.0
Planar_BE_75 14 100.0 79.61 0.0
Planar_FE_76 2 100.0 91.31 0.0
Planar_FE_77 2 100.0 95.43 0.0
Planar_FE_78 2 100.0 28.29 0.0
Planar_FE_79 4 100.0 21.5 0.0
Planar_FE_80 2 100.0 42.8 0.0
TF_BE_2 4 100.0 70.23 0.0
TF_BE_23 14 100.0 66.08 0.0
TF_BE_24 4 100.0 96.55 0.0
TF_BE_26 13 100.0 74.28 0.0
TF_BE_40 17 100.0 81.93 0.0
TF_FE_103 7 100.0 97.07 0.0
TF_FE_104 5 100.0 76.8 0.0
TF_FE_113 3 100.0 14.55 0.0
TF_FE_131 6 100.0 94.13 0.0
TF_FE_3 3 100.0 59.22 0.0
TF_FE_5 3 100.0 47.29 0.0
TF_Met_FE_45 2 100.0 11.74 0.0
TF_Met_FE_61 2 100.0 98.58 0.0
WE_BE_14 5 100.0 4.64 0.0
WE_BE_16 8 100.0 3.79 0.0
WE_BE_17 2 100.0 4.17 0.0
WE_BE_7 1 100.0 2.29 0.0
WE_BE_81 3 100.0 4.7 0.0
WE_BE_82 9 100.0 5.04 0.0
WE_BE_9 5 100.0 5.87 0.0
WE_FE_108 29 100.0 4.19 0.0
WE_FE_41 5 100.0 3.73 0.0
WE_FE_47 5 100.0 3.76 0.0
WE_FE_8 2 100.0 2.4 0.0
WE_FE_83 6 100.0 4.24 0.0
WE_FE_84 17 100.0 4.7 0.0
WE_FE_85 2 100.0 3.4 0.0


