2 hour simulated in  0:00:00.866469
Machine Cnt avail util br
DE_BE_11 10 100.0 88.91 0.0
DE_BE_12 9 100.0 0.0 0.0
DE_BE_13 21 100.0 78.91 0.0
DE_BE_48 10 100.0 97.7 0.0
DE_BE_50 9 100.0 0.0 0.0
DE_BE_65 17 100.0 42.59 0.0
DE_BE_66 19 100.0 77.44 0.0
DE_BE_67 10 100.0 42.34 0.0
DE_BE_69 2 100.0 55.31 0.0
DE_FE_1 7 100.0 0.0 0.0
DE_FE_51 19 100.0 19.05 0.0
DE_FE_53 5 100.0 0.0 0.0
DE_FE_54 5 100.0 81.41 0.0
DE_FE_56 2 100.0 29.96 0.0
DE_FE_58 3 100.0 73.6 0.0
DE_FE_59 15 100.0 57.04 0.0
DE_FE_62 14 100.0 26.27 0.0
DE_FE_70 13 100.0 26.96 0.0
DE_FE_71 28 100.0 23.77 0.0
DE_FE_72 9 100.0 11.64 0.0
DE_FE_86 135 100.0 16.47 0.0
DefMEt_FE_118 2 100.0 74.57 0.0
DefMet_BE_33 2 100.0 85.67 0.0
DefMet_BE_42 1 100.0 96.55 0.0
DefMet_FE_10 2 100.0 97.23 0.0
DefMet_FE_106 1 100.0 77.65 0.0
DefMet_FE_34 2 100.0 82.91 0.0
DefMet_FE_43 6 100.0 92.68 0.0
Delay_32 400 100.0 20.22 0.0
Dielectric_BE_20 5 100.0 88.59 0.0
Dielectric_BE_21 8 100.0 89.65 0.0
Dielectric_BE_27 15 100.0 77.6 0.0
Dielectric_BE_28 4 100.0 81.28 0.0
Dielectric_BE_60 4 100.0 85.62 0.0
Dielectric_FE_112 10 100.0 77.41 0.0
Dielectric_FE_130 4 100.0 88.64 0.0
Dielectric_FE_29 3 100.0 77.74 0.0
Dielectric_FE_30 2 100.0 83.44 0.0
Dielectric_FE_31 4 100.0 92.41 0.0
Diffusion_BE_123 12 100.0 0.0 0.0
Diffusion_FE_100 2 100.0 0.0 0.0
Diffusion_FE_101 7 100.0 0.0 0.0
Diffusion_FE_120 11 100.0 0.0 0.0
Diffusion_FE_122 5 100.0 0.0 0.0
Diffusion_FE_125 4 100.0 0.0 0.0
Diffusion_FE_126 3 100.0 0.0 0.0
Diffusion_FE_127 9 100.0 0.0 0.0
Diffusion_FE_44 11 100.0 0.0 0.0
Diffusion_FE_94 11 100.0 0.0 0.0
EPI_36 2 100.0 0.72 0.0
EPI_38 1 100.0 1.78 0.0
Implant_119 2 100.0 3.69 0.0
Implant_128 10 100.0 7.9 0.0
Implant_132 8 100.0 3.61 0.0
Implant_74 2 100.0 0.0 0.0
Implant_88 2 100.0 0.35 0.0
Implant_90 2 100.0 3.07 0.0
Implant_91 6 100.0 4.7 0.0
LithoMet_BE_18 13 100.0 89.28 0.0
LithoMet_FE_19 18 100.0 90.79 0.0
LithoTrack_BE_117 5 100.0 15.48 0.0
LithoTrack_FE_115 51 100.0 8.22 0.0
LithoTrack_FE_95 49 100.0 9.59 0.0
LithoTrack_FE_96 2 100.0 0.0 0.0
Litho_BE_110 28 100.0 12.39 0.0
Litho_BE_93 3 100.0 10.93 0.0
Litho_BE_99 3 100.0 32.6 0.0
Litho_FE_111 22 100.0 16.71 0.0
Litho_FE_35 2 100.0 7.55 0.0
Litho_FE_92 33 100.0 18.26 0.0
Litho_FE_98 5 100.0 19.38 0.0
Litho_REG_BE_63 8 100.0 89.78 0.0
Litho_REG_FE_64 14 100.0 87.3 0.0
Planar_BE_75 20 100.0 73.21 0.0
Planar_FE_76 3 100.0 92.94 0.0
Planar_FE_77 2 100.0 71.74 0.0
Planar_FE_78 2 100.0 84.59 0.0
Planar_FE_79 5 100.0 64.14 0.0
Planar_FE_80 2 100.0 80.45 0.0
TF_BE_2 4 100.0 53.06 0.0
TF_BE_23 19 100.0 60.61 0.0
TF_BE_24 5 100.0 57.88 0.0
TF_BE_26 15 100.0 55.68 0.0
TF_BE_40 24 100.0 63.42 0.0
TF_FE_103 4 100.0 74.25 0.0
TF_FE_104 5 100.0 57.94 0.0
TF_FE_113 2 100.0 65.81 0.0
TF_FE_131 6 100.0 22.91 0.0
TF_FE_3 2 100.0 66.89 0.0
TF_FE_5 4 100.0 40.32 0.0
TF_Met_FE_45 2 100.0 21.22 0.0
TF_Met_FE_61 2 100.0 98.22 0.0
WE_BE_14 5 100.0 3.26 0.0
WE_BE_16 9 100.0 5.3 0.0
WE_BE_17 2 100.0 3.1 0.0
WE_BE_7 1 100.0 1.14 0.0
WE_BE_81 3 100.0 2.56 0.0
WE_BE_82 10 100.0 9.57 0.0
WE_BE_9 7 100.0 7.24 0.0
WE_FE_108 35 100.0 3.44 0.0
WE_FE_41 5 100.0 2.9 0.0
WE_FE_47 6 100.0 4.2 0.0
WE_FE_8 2 100.0 5.96 0.0
WE_FE_83 7 100.0 5.41 0.0
WE_FE_84 18 100.0 3.92 0.0
WE_FE_85 2 100.0 3.83 0.0


