5 hour simulated in  0:00:01.130255
Machine Cnt avail util br
DE_BE_11 9 100.0 76.11 0.0
DE_BE_12 7 100.0 55.83 0.0
DE_BE_13 13 100.0 79.92 0.0
DE_BE_48 11 100.0 71.39 0.0
DE_BE_50 10 100.0 83.15 0.0
DE_BE_65 11 100.0 82.02 0.0
DE_BE_66 17 100.0 78.74 0.0
DE_BE_67 11 100.0 75.16 0.0
DE_BE_69 3 100.0 29.39 0.0
DE_FE_1 5 100.0 90.63 0.0
DE_FE_51 20 100.0 53.8 0.0
DE_FE_53 5 100.0 10.92 0.0
DE_FE_54 3 100.0 97.63 0.0
DE_FE_56 2 100.0 95.26 0.0
DE_FE_58 2 100.0 88.96 0.0
DE_FE_59 8 100.0 95.6 0.0
DE_FE_62 17 100.0 68.69 0.0
DE_FE_70 11 100.0 95.65 0.0
DE_FE_71 18 100.0 90.77 0.0
DE_FE_72 11 100.0 37.67 0.0
DE_FE_86 118 100.0 76.51 0.0
DefMEt_FE_118 2 100.0 24.89 0.0
DefMet_BE_33 2 100.0 92.56 0.0
DefMet_BE_42 1 100.0 98.87 0.0
DefMet_FE_10 2 100.0 27.91 0.0
DefMet_FE_106 1 100.0 10.32 0.0
DefMet_FE_34 2 100.0 51.94 0.0
DefMet_FE_43 5 100.0 88.64 0.0
Delay_32 400 100.0 30.71 0.0
Dielectric_BE_20 5 100.0 75.89 0.0
Dielectric_BE_21 6 100.0 91.58 0.0
Dielectric_BE_27 12 100.0 95.06 0.0
Dielectric_BE_28 3 100.0 97.09 0.0
Dielectric_BE_60 6 100.0 92.17 0.0
Dielectric_FE_112 9 100.0 48.84 0.0
Dielectric_FE_130 4 100.0 35.0 0.0
Dielectric_FE_29 3 100.0 92.95 0.0
Dielectric_FE_30 2 100.0 89.35 0.0
Dielectric_FE_31 4 100.0 32.64 0.0
Diffusion_BE_123 9 100.0 0.0 0.0
Diffusion_FE_100 3 100.0 0.0 0.0
Diffusion_FE_101 10 100.0 0.0 0.0
Diffusion_FE_120 8 100.0 0.0 0.0
Diffusion_FE_122 6 100.0 0.0 0.0
Diffusion_FE_125 5 100.0 0.0 0.0
Diffusion_FE_126 4 100.0 0.0 0.0
Diffusion_FE_127 8 100.0 0.0 0.0
Diffusion_FE_44 7 100.0 0.0 0.0
Diffusion_FE_94 13 100.0 0.0 0.0
EPI_36 2 100.0 1.01 0.0
EPI_38 1 100.0 26.46 0.0
Implant_119 2 100.0 7.39 0.0
Implant_128 11 100.0 3.22 0.0
Implant_132 7 100.0 3.04 0.0
Implant_74 2 100.0 1.36 0.0
Implant_88 2 100.0 0.57 0.0
Implant_90 2 100.0 4.32 0.0
Implant_91 7 100.0 4.69 0.0
LithoMet_BE_18 11 100.0 96.85 0.0
LithoMet_FE_19 14 100.0 96.18 0.0
LithoTrack_BE_117 5 100.0 6.74 0.0
LithoTrack_FE_115 41 100.0 4.53 0.0
LithoTrack_FE_95 40 100.0 6.43 0.0
LithoTrack_FE_96 2 100.0 1.21 0.0
Litho_BE_110 23 100.0 6.43 0.0
Litho_BE_93 4 100.0 6.15 0.0
Litho_BE_99 3 100.0 10.19 0.0
Litho_FE_111 20 100.0 9.13 0.0
Litho_FE_35 2 100.0 4.67 0.0
Litho_FE_92 26 100.0 6.92 0.0
Litho_FE_98 4 100.0 3.11 0.0
Litho_REG_BE_63 8 100.0 96.01 0.0
Litho_REG_FE_64 12 100.0 95.83 0.0
Planar_BE_75 14 100.0 86.02 0.0
Planar_FE_76 2 100.0 93.43 0.0
Planar_FE_77 2 100.0 93.05 0.0
Planar_FE_78 2 100.0 42.44 0.0
Planar_FE_79 4 100.0 25.81 0.0
Planar_FE_80 2 100.0 25.91 0.0
TF_BE_2 4 100.0 42.84 0.0
TF_BE_23 14 100.0 59.72 0.0
TF_BE_24 4 100.0 86.71 0.0
TF_BE_26 13 100.0 67.12 0.0
TF_BE_40 17 100.0 75.23 0.0
TF_FE_103 7 100.0 62.86 0.0
TF_FE_104 5 100.0 68.48 0.0
TF_FE_113 3 100.0 9.0 0.0
TF_FE_131 6 100.0 84.67 0.0
TF_FE_3 3 100.0 35.82 0.0
TF_FE_5 3 100.0 36.0 0.0
TF_Met_FE_45 2 100.0 7.13 0.0
TF_Met_FE_61 2 100.0 98.48 0.0
WE_BE_14 5 100.0 3.91 0.0
WE_BE_16 8 100.0 3.52 0.0
WE_BE_17 2 100.0 3.32 0.0
WE_BE_7 1 100.0 2.5 0.0
WE_BE_81 3 100.0 4.21 0.0
WE_BE_82 9 100.0 4.64 0.0
WE_BE_9 5 100.0 5.15 0.0
WE_FE_108 29 100.0 4.77 0.0
WE_FE_41 5 100.0 2.73 0.0
WE_FE_47 5 100.0 3.56 0.0
WE_FE_8 2 100.0 3.07 0.0
WE_FE_83 6 100.0 4.14 0.0
WE_FE_84 17 100.0 4.23 0.0
WE_FE_85 2 100.0 3.01 0.0


