6 hour simulated in  0:00:01.341285
Machine Cnt avail util br
DE_BE_11 9 100.0 82.36 0.0
DE_BE_12 7 100.0 94.27 0.0
DE_BE_13 13 100.0 89.85 0.0
DE_BE_48 11 100.0 87.31 0.0
DE_BE_50 10 100.0 91.26 0.0
DE_BE_65 11 100.0 85.29 0.0
DE_BE_66 17 100.0 67.02 0.0
DE_BE_67 11 100.0 83.13 0.0
DE_BE_69 3 100.0 24.98 0.0
DE_FE_1 5 100.0 75.51 0.0
DE_FE_51 20 100.0 29.69 0.0
DE_FE_53 5 100.0 18.48 0.0
DE_FE_54 3 100.0 81.25 0.0
DE_FE_56 2 100.0 90.12 0.0
DE_FE_58 2 100.0 98.67 0.0
DE_FE_59 8 100.0 85.27 0.0
DE_FE_62 17 100.0 78.12 0.0
DE_FE_70 11 100.0 80.33 0.0
DE_FE_71 18 100.0 81.65 0.0
DE_FE_72 11 100.0 63.25 0.0
DE_FE_86 118 100.0 71.39 0.0
DefMEt_FE_118 2 100.0 20.59 0.0
DefMet_BE_33 2 100.0 92.85 0.0
DefMet_BE_42 1 100.0 99.58 0.0
DefMet_FE_10 2 100.0 43.47 0.0
DefMet_FE_106 1 100.0 8.58 0.0
DefMet_FE_34 2 100.0 48.51 0.0
DefMet_FE_43 5 100.0 89.14 0.0
Delay_32 400 100.0 27.49 0.0
Dielectric_BE_20 5 100.0 63.87 0.0
Dielectric_BE_21 6 100.0 95.63 0.0
Dielectric_BE_27 12 100.0 90.33 0.0
Dielectric_BE_28 3 100.0 93.02 0.0
Dielectric_BE_60 6 100.0 86.39 0.0
Dielectric_FE_112 9 100.0 57.1 0.0
Dielectric_FE_130 4 100.0 28.98 0.0
Dielectric_FE_29 3 100.0 47.51 0.0
Dielectric_FE_30 2 100.0 92.79 0.0
Dielectric_FE_31 4 100.0 30.66 0.0
Diffusion_BE_123 9 100.0 0.0 0.0
Diffusion_FE_100 3 100.0 0.0 0.0
Diffusion_FE_101 10 100.0 0.0 0.0
Diffusion_FE_120 8 100.0 0.0 0.0
Diffusion_FE_122 6 100.0 0.0 0.0
Diffusion_FE_125 5 100.0 0.0 0.0
Diffusion_FE_126 4 100.0 0.0 0.0
Diffusion_FE_127 8 100.0 0.0 0.0
Diffusion_FE_44 7 100.0 0.0 0.0
Diffusion_FE_94 13 100.0 0.0 0.0
EPI_36 2 100.0 0.96 0.0
EPI_38 1 100.0 22.1 0.0
Implant_119 2 100.0 1.87 0.0
Implant_128 11 100.0 3.14 0.0
Implant_132 7 100.0 2.14 0.0
Implant_74 2 100.0 1.13 0.0
Implant_88 2 100.0 0.94 0.0
Implant_90 2 100.0 2.23 0.0
Implant_91 7 100.0 4.26 0.0
LithoMet_BE_18 11 100.0 97.32 0.0
LithoMet_FE_19 14 100.0 96.55 0.0
LithoTrack_BE_117 5 100.0 6.33 0.0
LithoTrack_FE_115 41 100.0 3.97 0.0
LithoTrack_FE_95 40 100.0 5.81 0.0
LithoTrack_FE_96 2 100.0 1.0 0.0
Litho_BE_110 23 100.0 5.41 0.0
Litho_BE_93 4 100.0 6.05 0.0
Litho_BE_99 3 100.0 8.45 0.0
Litho_FE_111 20 100.0 7.74 0.0
Litho_FE_35 2 100.0 2.53 0.0
Litho_FE_92 26 100.0 6.18 0.0
Litho_FE_98 4 100.0 2.6 0.0
Litho_REG_BE_63 8 100.0 96.44 0.0
Litho_REG_FE_64 12 100.0 97.02 0.0
Planar_BE_75 14 100.0 79.06 0.0
Planar_FE_76 2 100.0 93.19 0.0
Planar_FE_77 2 100.0 95.88 0.0
Planar_FE_78 2 100.0 35.33 0.0
Planar_FE_79 4 100.0 26.78 0.0
Planar_FE_80 2 100.0 21.58 0.0
TF_BE_2 4 100.0 39.57 0.0
TF_BE_23 14 100.0 35.93 0.0
TF_BE_24 4 100.0 84.73 0.0
TF_BE_26 13 100.0 65.07 0.0
TF_BE_40 17 100.0 57.85 0.0
TF_FE_103 7 100.0 52.49 0.0
TF_FE_104 5 100.0 65.31 0.0
TF_FE_113 3 100.0 7.35 0.0
TF_FE_131 6 100.0 93.99 0.0
TF_FE_3 3 100.0 29.92 0.0
TF_FE_5 3 100.0 24.09 0.0
TF_Met_FE_45 2 100.0 5.86 0.0
TF_Met_FE_61 2 100.0 99.7 0.0
WE_BE_14 5 100.0 4.3 0.0
WE_BE_16 8 100.0 3.89 0.0
WE_BE_17 2 100.0 4.74 0.0
WE_BE_7 1 100.0 2.29 0.0
WE_BE_81 3 100.0 4.32 0.0
WE_BE_82 9 100.0 4.38 0.0
WE_BE_9 5 100.0 4.24 0.0
WE_FE_108 29 100.0 3.78 0.0
WE_FE_41 5 100.0 2.87 0.0
WE_FE_47 5 100.0 3.4 0.0
WE_FE_8 2 100.0 2.99 0.0
WE_FE_83 6 100.0 3.8 0.0
WE_FE_84 17 100.0 3.22 0.0
WE_FE_85 2 100.0 2.49 0.0


